Tiempo,FT_1031,FT_1047,PDIT_1040,Qclapeta
100,3209.99,346.101,402.776,-1.70722e-06
200,3209.99,346.101,402.776,-1.70722e-06
300,3209.99,346.101,402.776,-1.70722e-06
400,3209.99,346.101,402.776,-1.70722e-06
500,3209.99,346.101,402.776,-1.70722e-06
600,3209.99,346.101,402.776,-1.70722e-06
700,3209.99,346.101,402.776,-1.70722e-06
800,3209.99,346.101,402.776,-1.70722e-06
900,3209.99,346.101,402.776,-1.70722e-06
1000,3209.99,346.101,402.776,-1.70722e-06
1100,3209.99,346.101,402.776,-1.70722e-06
1200,3209.99,346.101,402.776,-1.70722e-06
1300,3209.99,346.101,402.776,-1.70722e-06
1400,3209.99,346.101,402.776,-1.70722e-06
1500,3209.99,346.101,402.776,-1.70722e-06
1600,3209.99,346.101,402.776,-1.70722e-06
1700,3209.99,346.101,402.776,-1.70722e-06
1800,3209.99,346.101,402.776,-1.70722e-06
1900,3209.99,346.101,402.776,-1.70722e-06
2000,3209.99,346.101,402.776,-1.70722e-06
2100,3209.99,346.101,402.776,-1.70722e-06
2200,3209.99,346.101,402.776,-1.70722e-06
2300,3209.99,346.101,402.776,-1.70722e-06
2400,3209.99,346.101,402.776,-1.70722e-06
2500,3209.99,346.101,402.776,-1.70722e-06
2600,3209.99,346.101,402.776,-1.70722e-06
2700,3209.99,346.101,402.776,-1.70722e-06
2800,3209.99,346.101,402.776,-1.70722e-06
2900,3209.99,346.101,402.776,-1.70722e-06
3000,3209.99,346.101,402.776,-1.70722e-06
3100,3209.99,346.101,402.776,-1.70722e-06
3200,3209.99,346.101,402.776,-1.70722e-06
3300,3209.99,346.101,402.776,-1.70722e-06
3400,3209.99,346.101,402.776,-1.70722e-06
3500,3209.99,346.101,402.776,-1.70722e-06
3600,3209.99,346.101,402.776,-1.70722e-06
3700,3209.99,346.101,402.776,-1.70722e-06
3800,3209.99,346.101,402.776,-1.70722e-06
3900,3209.99,346.101,402.776,-1.70722e-06
4000,3209.99,346.101,402.776,-1.70722e-06
4100,3209.99,346.101,402.776,-1.70722e-06
4200,3209.99,346.101,402.776,-1.70722e-06
4300,3209.99,346.101,402.776,-1.70722e-06
4400,3209.99,346.101,402.776,-1.70722e-06
4500,3209.99,346.101,402.776,-1.70722e-06
4600,3209.99,346.101,402.776,-1.70722e-06
4700,3209.99,346.101,402.776,-1.70722e-06
4800,3209.99,346.101,402.776,-1.70722e-06
4900,3209.99,346.101,402.776,-1.70722e-06
5000,3209.99,346.101,402.776,-1.70722e-06
5100,3209.99,346.101,402.776,-1.70722e-06
5200,3209.99,346.101,402.776,-1.70722e-06
5300,3209.99,346.101,402.776,-1.70722e-06
5400,3209.99,346.101,402.776,-1.70722e-06
5500,3209.99,346.101,402.776,-1.70722e-06
5600,3209.99,346.101,402.776,-1.70722e-06
5700,3209.99,346.101,402.776,-1.70722e-06
5800,3209.99,346.101,402.776,-1.70722e-06
5900,3209.99,346.101,402.776,-1.70722e-06
6000,3209.99,346.101,402.776,-1.70722e-06
6100,3209.99,346.101,402.776,-1.70722e-06
6200,3209.99,346.101,402.776,-1.70722e-06
6300,3209.99,346.101,402.776,-1.70722e-06
6400,3209.99,346.101,402.776,-1.70722e-06
6500,3209.99,346.101,402.776,-1.70722e-06
6600,3209.99,346.101,402.776,-1.70722e-06
6700,3209.99,346.101,402.776,-1.70722e-06
6800,3209.99,346.101,402.776,-1.70722e-06
6900,3209.99,346.101,402.776,-1.70722e-06
7000,3209.99,346.101,402.776,-1.70722e-06
7100,3209.99,346.101,402.776,-1.70722e-06
7200,3209.99,346.101,402.776,-1.70722e-06
7300,3209.99,346.101,402.776,-1.70722e-06
7400,3209.99,346.101,402.776,-1.70722e-06
7500,3209.99,346.101,402.776,-1.70722e-06
7600,3209.99,346.101,402.776,-1.70722e-06
7700,3209.99,346.101,402.776,-1.70722e-06
7800,3209.99,346.101,402.776,-1.70722e-06
7900,3209.99,346.101,402.776,-1.70722e-06
8000,3209.99,346.101,402.776,-1.70722e-06
8100,3209.99,346.101,402.776,-1.70722e-06
8200,3209.99,346.101,402.776,-1.70722e-06
8300,3209.99,346.101,402.776,-1.70722e-06
8400,3209.99,346.101,402.776,-1.70722e-06
8500,3209.99,346.101,402.776,-1.70722e-06
8600,3209.99,346.101,402.776,-1.70722e-06
8700,3209.99,346.101,402.776,-1.70722e-06
8800,3209.99,346.101,402.776,-1.70722e-06
8900,3209.99,346.101,402.776,-1.70722e-06
9000,3209.99,346.101,402.776,-1.70722e-06
9100,3209.99,346.101,402.776,-1.70722e-06
9200,3209.99,346.101,402.776,-1.70722e-06
9300,3209.99,346.101,402.776,-1.70722e-06
9400,3209.99,346.101,402.776,-1.70722e-06
9500,3209.99,346.101,402.776,-1.70722e-06
9600,3209.99,346.101,402.776,-1.70722e-06
9700,3209.99,346.101,402.776,-1.70722e-06
9800,3209.99,346.101,402.776,-1.70722e-06
9900,3209.99,346.101,402.776,-1.70722e-06
10000,3209.99,346.101,402.776,-1.70722e-06
10100,3209.99,346.101,402.776,-1.70722e-06
10200,3209.99,346.101,402.776,-1.70722e-06
10300,3209.99,346.101,402.776,-1.70722e-06
10400,3209.99,346.101,402.776,-1.70722e-06
10500,3209.99,346.101,402.776,-1.70722e-06
10600,3209.99,346.101,402.776,-1.70722e-06
10700,3209.99,346.101,402.776,-1.70722e-06
10800,3209.99,346.101,402.776,-1.70722e-06
10900,3209.99,346.101,402.776,-1.70722e-06
11000,3209.99,346.101,402.776,-1.70722e-06
11100,3209.99,346.101,402.776,-1.70722e-06
11200,3209.99,346.101,402.776,-1.70722e-06
11300,3209.99,346.101,402.776,-1.70722e-06
11400,3209.99,346.101,402.776,-1.70722e-06
11500,3209.99,346.101,402.776,-1.70722e-06
11600,3209.99,346.101,402.776,-1.70722e-06
11700,3209.99,346.101,402.776,-1.70722e-06
11800,3209.99,346.101,402.776,-1.70722e-06
11900,3209.99,346.101,402.776,-1.70722e-06
12000,3209.99,346.101,402.776,-1.70722e-06
12100,3209.99,346.101,402.776,-1.70722e-06
12200,3209.99,346.101,402.776,-1.70722e-06
12300,3210,346.101,402.776,-1.70722e-06
12400,3210,346.101,402.776,-1.70722e-06
12500,3210,346.101,402.776,-1.70722e-06
12600,3210,346.101,402.776,-1.70722e-06
12700,3210,346.101,402.776,-1.70722e-06
12800,3210,346.101,402.776,-1.70722e-06
12900,3210,346.101,402.776,-1.70722e-06
13000,3210,346.101,402.776,-1.70722e-06
13100,3210,346.101,402.776,-1.70722e-06
13200,3210,346.101,402.776,-1.70722e-06
13300,3210,346.101,402.776,-1.70722e-06
13400,3210,346.101,402.776,-1.70722e-06
13500,3210,346.101,402.776,-1.70722e-06
13600,3210,346.101,402.776,-1.70722e-06
13700,3210,346.101,402.776,-1.70722e-06
13800,3210,346.101,402.776,-1.70722e-06
13900,3210,346.101,402.776,-1.70722e-06
14000,3210,346.101,402.776,-1.70722e-06
14100,3210,346.101,402.776,-1.70722e-06
14200,3210,346.101,402.776,-1.70722e-06
14300,3210,346.101,402.776,-1.70722e-06
14400,3210,346.101,402.776,-1.70722e-06
14500,3210,346.101,402.776,-1.70722e-06
14600,3210,346.101,402.776,-1.70722e-06
14700,3210,346.101,402.776,-1.70722e-06
14800,3210,346.101,402.776,-1.70722e-06
14900,3210,346.101,402.776,-1.70722e-06
15000,3210,346.101,402.776,-1.70722e-06
15100,3210,346.101,402.776,-1.70722e-06
15200,3210,346.101,402.776,-1.70722e-06
15300,3210,346.101,402.776,-1.70722e-06
15400,3210,346.101,402.776,-1.70722e-06
15500,3210,346.101,402.776,-1.70722e-06
15600,3210,346.101,402.776,-1.70722e-06
15700,3210,346.101,402.776,-1.70722e-06
15800,3209.99,346.101,402.776,-1.70722e-06
15900,3209.99,346.101,402.776,-1.70722e-06
16000,3209.99,346.101,402.776,-1.70722e-06
16100,3209.99,346.101,402.776,-1.70722e-06
16200,3209.99,346.101,402.776,-1.70722e-06
16300,3209.99,346.101,402.776,-1.70722e-06
16400,3209.99,346.101,402.776,-1.70722e-06
16500,3209.99,346.101,402.776,-1.70722e-06
16600,3209.99,346.101,402.776,-1.70723e-06
16700,3209.99,346.101,402.776,-1.70723e-06
16800,3209.99,346.101,402.776,-1.70723e-06
16900,3209.99,346.101,402.776,-1.70723e-06
17000,3209.99,346.101,402.776,-1.70723e-06
17100,3209.99,346.101,402.776,-1.70723e-06
17200,3209.99,346.101,402.776,-1.70723e-06
17300,3209.99,346.101,402.776,-1.70723e-06
17400,3209.99,346.101,402.776,-1.70723e-06
17500,3209.99,346.101,402.776,-1.70723e-06
17600,3209.99,346.101,402.776,-1.70723e-06
17700,3209.99,346.101,402.776,-1.70723e-06
17800,3209.99,346.101,402.776,-1.70723e-06
17900,3209.99,346.101,402.776,-1.70723e-06
18000,3209.99,346.101,402.776,-1.70723e-06
18100,3209.99,346.101,402.776,-1.70723e-06
18200,3209.99,346.101,402.776,-1.70723e-06
18300,3209.99,346.101,402.776,-1.70723e-06
18400,3209.99,346.101,402.776,-1.70723e-06
18500,3209.99,346.101,402.776,-1.70723e-06
18600,3209.99,346.101,402.776,-1.70723e-06
18700,3209.99,346.101,402.776,-1.70723e-06
18800,3209.99,346.101,402.776,-1.70723e-06
18900,3209.99,346.101,402.776,-1.70723e-06
19000,3209.99,346.101,402.776,-1.70723e-06
19100,3209.99,346.101,402.776,-1.70723e-06
19200,3209.99,346.101,402.776,-1.70723e-06
19300,3209.99,346.101,402.776,-1.70723e-06
19400,3209.99,346.101,402.776,-1.70723e-06
19500,3209.99,346.101,402.776,-1.70723e-06
19600,3209.99,346.101,402.776,-1.70723e-06
19700,3209.99,346.101,402.776,-1.70723e-06
19800,3209.99,346.101,402.776,-1.70723e-06
19900,3209.99,346.101,402.776,-1.70723e-06
20000,3209.99,346.101,402.776,-1.70723e-06
20100,3209.99,346.101,402.776,-1.70723e-06
20200,3209.99,346.101,402.776,-1.70723e-06
20300,3209.99,346.101,402.776,-1.70723e-06
20400,3209.99,346.101,402.776,-1.70723e-06
20500,3209.99,346.101,402.776,-1.70723e-06
20600,3209.99,346.101,402.776,-1.70723e-06
20700,3209.99,346.101,402.776,-1.70723e-06
20800,3209.99,346.101,402.776,-1.70723e-06
20900,3209.99,346.101,402.776,-1.70723e-06
21000,3209.99,346.101,402.776,-1.70723e-06
21100,3209.99,346.101,402.776,-1.70723e-06
21200,3209.99,346.101,402.776,-1.70723e-06
21300,3209.99,346.101,402.776,-1.70723e-06
21400,3209.99,346.101,402.776,-1.70723e-06
21500,3209.99,346.101,402.776,-1.70723e-06
21600,3209.99,346.101,402.776,-1.70723e-06
21700,3209.99,346.101,402.776,-1.70723e-06
21800,3209.99,346.101,402.776,-1.70723e-06
21900,3209.99,346.101,402.776,-1.70723e-06
22000,3209.99,346.101,402.776,-1.70723e-06
22100,3209.99,346.101,402.776,-1.70723e-06
22200,3209.99,346.101,402.776,-1.70723e-06
22300,3209.99,346.101,402.776,-1.70723e-06
22400,3209.99,346.101,402.776,-1.70723e-06
22500,3209.99,346.101,402.776,-1.70723e-06
22600,3209.99,346.101,402.776,-1.70723e-06
22700,3209.99,346.101,402.776,-1.70723e-06
22800,3209.99,346.101,402.776,-1.70723e-06
22900,3209.99,346.101,402.776,-1.70723e-06
23000,3209.99,346.101,402.776,-1.70723e-06
23100,3209.99,346.101,402.776,-1.70723e-06
23200,3209.99,346.101,402.776,-1.70723e-06
23300,3209.99,346.101,402.776,-1.70723e-06
23400,3209.99,346.101,402.776,-1.70723e-06
23500,3209.99,346.101,402.776,-1.70723e-06
23600,3209.99,346.101,402.776,-1.70723e-06
23700,3209.99,346.101,402.776,-1.70723e-06
23800,3209.99,346.101,402.776,-1.70723e-06
23900,3209.99,346.101,402.776,-1.70723e-06
24000,3209.99,346.101,402.776,-1.70723e-06
24100,3209.99,346.101,402.776,-1.70723e-06
24200,3209.99,346.101,402.776,-1.70723e-06
24300,3209.99,346.101,402.776,-1.70723e-06
24400,3209.99,346.101,402.776,-1.70723e-06
24500,3209.99,346.101,402.776,-1.70723e-06
24600,3209.99,346.101,402.776,-1.70723e-06
24700,3209.99,346.101,402.776,-1.70723e-06
24800,3209.99,346.101,402.776,-1.70723e-06
24900,3209.99,346.101,402.776,-1.70723e-06
25000,3209.99,346.101,402.776,-1.70723e-06
25100,3209.99,346.101,402.776,-1.70723e-06
25200,3209.99,346.101,402.776,-1.70723e-06
25300,3209.99,346.101,402.776,-1.70723e-06
25400,3209.99,346.101,402.776,-1.70723e-06
25500,3209.99,346.101,402.776,-1.70723e-06
25600,3209.99,346.101,402.776,-1.70723e-06
25700,3209.99,346.101,402.776,-1.70723e-06
25800,3209.99,346.101,402.776,-1.70723e-06
25900,3209.99,346.101,402.776,-1.70723e-06
26000,3209.99,346.101,402.776,-1.70723e-06
26100,3209.99,346.101,402.776,-1.70723e-06
26200,3209.99,346.101,402.776,-1.70723e-06
26300,3209.99,346.101,402.776,-1.70723e-06
26400,3209.99,346.101,402.776,-1.70723e-06
26500,3209.99,346.101,402.776,-1.70723e-06
26600,3209.99,346.101,402.776,-1.70723e-06
26700,3209.99,346.101,402.776,-1.70723e-06
26800,3209.99,346.101,402.776,-1.70723e-06
26900,3209.99,346.101,402.776,-1.70723e-06
27000,3209.99,346.101,402.776,-1.70723e-06
27100,3209.99,346.101,402.776,-1.70723e-06
27200,3209.99,346.101,402.776,-1.70723e-06
27300,3209.99,346.101,402.776,-1.70723e-06
27400,3209.99,346.101,402.776,-1.70723e-06
27500,3209.99,346.101,402.776,-1.70723e-06
27600,3209.99,346.101,402.776,-1.70723e-06
27700,3209.99,346.101,402.776,-1.70723e-06
27800,3209.99,346.101,402.776,-1.70723e-06
27900,3209.99,346.101,402.776,-1.70723e-06
28000,3209.99,346.101,402.776,-1.70723e-06
28100,3209.99,346.101,402.776,-1.70723e-06
28200,3209.99,346.101,402.776,-1.70723e-06
28300,3209.99,346.101,402.776,-1.70723e-06
28400,3209.99,346.101,402.776,-1.70723e-06
28500,3209.99,346.101,402.776,-1.70723e-06
28600,3209.99,346.101,402.776,-1.70723e-06
28700,3209.99,346.101,402.776,-1.70723e-06
28800,3209.99,346.101,402.776,-1.70723e-06
28900,3209.99,346.101,402.776,-1.70723e-06
29000,3209.99,346.101,402.776,-1.70723e-06
29100,3209.99,346.101,402.776,-1.70723e-06
29200,3209.99,346.101,402.776,-1.70723e-06
29300,3209.99,346.101,402.776,-1.70723e-06
29400,3209.99,346.101,402.776,-1.70723e-06
29500,3209.99,346.101,402.776,-1.70723e-06
29600,3209.99,346.101,402.776,-1.70723e-06
29700,3209.99,346.101,402.776,-1.70723e-06
29800,3209.99,346.101,402.776,-1.70723e-06
29900,3209.99,346.101,402.776,-1.70723e-06
30000,3209.99,346.101,402.776,-1.70723e-06
103800,323.982,0,21.326,-1.64471e-07
103900,323.541,0,21.3155,-1.64235e-07
104000,323.102,0,21.3051,-1.63999e-07
104100,322.665,0,21.2947,-1.63764e-07
104200,322.228,0,21.2843,-1.63529e-07
104300,321.792,0,21.274,-1.63296e-07
104400,321.357,0,21.2637,-1.63062e-07
104500,320.924,0,21.2535,-1.62829e-07
104600,320.492,0,21.2433,-1.62597e-07
104700,320.06,0,21.2331,-1.62366e-07
104800,319.63,0,21.223,-1.62136e-07
104900,319.201,0,21.2129,-1.61907e-07
105000,318.773,0,21.2029,-1.61677e-07
105100,318.346,0,21.1929,-1.61448e-07
105200,317.92,0,21.183,-1.61219e-07
105300,317.495,0,21.1731,-1.60991e-07
105400,317.071,0,21.1632,-1.60763e-07
105500,316.649,0,21.1534,-1.60536e-07
105600,316.227,0,21.1436,-1.6031e-07
105700,315.807,0,21.1338,-1.60084e-07
105800,315.387,0,21.1241,-1.59859e-07
105900,314.969,0,21.1144,-1.59634e-07
106000,314.552,0,21.1047,-1.5941e-07
106100,314.135,0,21.0951,-1.59186e-07
106200,313.72,0,21.0855,-1.58963e-07
106300,313.306,0,21.076,-1.58741e-07
106400,312.893,0,21.0665,-1.58519e-07
106500,312.481,0,21.057,-1.58297e-07
106600,312.07,0,21.0476,-1.58076e-07
106700,311.66,0,21.0382,-1.57856e-07
106800,311.251,0,21.0288,-1.57636e-07
106900,310.844,0,21.0195,-1.57416e-07
107000,310.437,0,21.0102,-1.57197e-07
107100,310.031,0,21.001,-1.56979e-07
107200,309.626,0,20.9917,-1.56761e-07
107300,309.222,0,20.9825,-1.56543e-07
107400,308.819,0,20.9734,-1.56326e-07
107500,308.417,0,20.9643,-1.5611e-07
107600,308.016,0,20.9552,-1.55894e-07
107700,307.616,0,20.9461,-1.55679e-07
107800,307.217,0,20.9371,-1.55464e-07
107900,306.819,0,20.9281,-1.55249e-07
108000,306.422,0,20.9192,-1.55035e-07
108100,306.026,0,20.9103,-1.54822e-07
108200,305.631,0,20.9014,-1.54609e-07
108300,305.237,0,20.8925,-1.54397e-07
108400,304.844,0,20.8837,-1.54185e-07
108500,304.451,0,20.8749,-1.53973e-07
108600,304.06,0,20.8662,-1.53763e-07
108700,303.669,0,20.8574,-1.53552e-07
108800,303.28,0,20.8488,-1.53342e-07
108900,302.891,0,20.8401,-1.53133e-07
109000,302.504,0,20.8315,-1.52924e-07
109100,302.117,0,20.8229,-1.52716e-07
109200,301.732,0,20.8143,-1.52508e-07
109300,301.347,0,20.8058,-1.52301e-07
109400,300.963,0,20.7973,-1.52094e-07
109500,300.58,0,20.7888,-1.51887e-07
109600,300.198,0,20.7804,-1.51681e-07
109700,299.817,0,20.772,-1.51478e-07
109800,299.437,0,20.7637,-1.51273e-07
109900,299.058,0,20.7554,-1.51069e-07
110000,298.679,0,20.7471,-1.50865e-07
110100,298.302,0,20.7388,-1.50662e-07
110200,297.925,0,20.7306,-1.50458e-07
110300,297.55,0,20.7223,-1.50256e-07
110400,297.175,0,20.7142,-1.50053e-07
110500,296.801,0,20.706,-1.49852e-07
110600,296.428,0,20.6979,-1.4965e-07
110700,296.056,0,20.6898,-1.4945e-07
110800,295.685,0,20.6817,-1.49249e-07
110900,295.315,0,20.6737,-1.4905e-07
111000,294.946,0,20.6657,-1.4885e-07
111100,294.577,0,20.6577,-1.48651e-07
111200,294.21,0,20.6497,-1.48453e-07
111300,293.843,0,20.6418,-1.48255e-07
111400,293.477,0,20.6339,-1.48057e-07
111500,293.112,0,20.6261,-1.4786e-07
111600,292.748,0,20.6182,-1.47663e-07
111700,292.385,0,20.6104,-1.47467e-07
111800,292.022,0,20.6026,-1.47271e-07
111900,291.661,0,20.5949,-1.47075e-07
112000,291.3,0,20.5871,-1.4688e-07
112100,290.94,0,20.5794,-1.46685e-07
112200,290.581,0,20.5718,-1.46491e-07
112300,290.223,0,20.5641,-1.46297e-07
112400,289.865,0,20.5565,-1.46104e-07
112500,289.509,0,20.5489,-1.45911e-07
112600,289.153,0,20.5413,-1.45718e-07
112700,288.798,0,20.5338,-1.45526e-07
112800,288.443,0,20.5263,-1.45335e-07
112900,288.09,0,20.5188,-1.45143e-07
113000,287.738,0,20.5113,-1.44953e-07
113100,287.386,0,20.5039,-1.44762e-07
113200,287.035,0,20.4965,-1.44572e-07
113300,286.685,0,20.4891,-1.44383e-07
113400,286.335,0,20.4818,-1.44194e-07
113500,285.987,0,20.4744,-1.44005e-07
113600,285.639,0,20.4671,-1.43817e-07
113700,285.292,0,20.4598,-1.43629e-07
113800,284.946,0,20.4526,-1.43442e-07
113900,284.6,0,20.4454,-1.43255e-07
114000,284.256,0,20.4382,-1.43068e-07
114100,283.912,0,20.431,-1.42882e-07
114200,283.569,0,20.4238,-1.42696e-07
114300,283.227,0,20.4167,-1.42511e-07
114400,282.885,0,20.4096,-1.42326e-07
114500,282.545,0,20.4025,-1.42141e-07
114600,282.205,0,20.3955,-1.41957e-07
114700,281.866,0,20.3885,-1.41773e-07
114800,281.528,0,20.3815,-1.4159e-07
114900,281.19,0,20.3745,-1.41407e-07
115000,280.853,0,20.3675,-1.41225e-07
115100,280.517,0,20.3606,-1.41042e-07
115200,280.182,0,20.3537,-1.4086e-07
115300,279.847,0,20.3468,-1.40679e-07
115400,279.514,0,20.34,-1.40498e-07
115500,279.181,0,20.3331,-1.40317e-07
115600,278.848,0,20.3263,-1.40137e-07
115700,278.517,0,20.3195,-1.39957e-07
115800,278.186,0,20.3128,-1.39778e-07
115900,277.856,0,20.306,-1.39601e-07
116000,277.527,0,20.2993,-1.39423e-07
116100,277.198,0,20.2926,-1.39245e-07
116200,276.87,0,20.286,-1.39067e-07
116300,276.543,0,20.2793,-1.38889e-07
116400,276.216,0,20.2727,-1.38711e-07
116500,275.891,0,20.2661,-1.38534e-07
116600,275.565,0,20.2595,-1.38358e-07
116700,275.241,0,20.253,-1.38182e-07
116800,274.918,0,20.2464,-1.38006e-07
116900,274.595,0,20.2399,-1.37831e-07
117000,274.273,0,20.2334,-1.37656e-07
117100,273.951,0,20.227,-1.37482e-07
117200,273.631,0,20.2205,-1.37308e-07
117300,273.311,0,20.2141,-1.37134e-07
117400,272.991,0,20.2077,-1.3696e-07
117500,272.673,0,20.2013,-1.36787e-07
117600,272.355,0,20.195,-1.36615e-07
117700,272.038,0,20.1886,-1.36442e-07
117800,271.722,0,20.1823,-1.3627e-07
117900,271.406,0,20.176,-1.36098e-07
118000,271.091,0,20.1697,-1.35927e-07
118100,270.776,0,20.1635,-1.35756e-07
118200,270.462,0,20.1572,-1.35573e-07
118300,270.145,0,20.1508,-1.35366e-07
118400,269.826,0,20.1442,-1.35161e-07
118500,269.506,0,20.1375,-1.3497e-07
118600,269.186,0,20.1308,-1.34787e-07
118700,268.867,0,20.1242,-1.34617e-07
118800,268.551,0,20.1177,-1.34454e-07
118900,268.235,0,20.1114,-1.34296e-07
119000,267.921,0,20.1051,-1.34137e-07
119100,267.609,0,20.099,-1.33975e-07
119200,267.297,0,20.093,-1.3381e-07
119300,266.985,0,20.0869,-1.33642e-07
119400,266.675,0,20.0809,-1.33473e-07
119500,266.365,0,20.0749,-1.33304e-07
119600,266.057,0,20.0689,-1.33136e-07
119700,265.749,0,20.0629,-1.3297e-07
119800,265.443,0,20.057,-1.32811e-07
119900,265.138,0,20.0511,-1.32654e-07
120000,264.834,0,20.0453,-1.32499e-07
120100,264.531,0,20.0396,-1.32344e-07
120200,264.229,0,20.0339,-1.3219e-07
120300,263.928,0,20.0283,-1.32035e-07
120400,263.629,0,20.0227,-1.31881e-07
120500,263.331,0,20.0172,-1.31725e-07
120600,263.034,0,20.0116,-1.31568e-07
120700,262.738,0,20.0061,-1.31412e-07
120800,262.444,0,20.0006,-1.31254e-07
120900,262.15,0,19.9951,-1.31095e-07
121000,261.857,0,19.9896,-1.30936e-07
121100,261.565,0,19.984,-1.30778e-07
121200,261.274,0,19.9785,-1.30619e-07
121300,260.984,0,19.973,-1.30459e-07
121400,260.694,0,19.9675,-1.30299e-07
121500,260.405,0,19.962,-1.30139e-07
121600,260.117,0,19.9565,-1.29979e-07
121700,259.828,0,19.951,-1.29818e-07
121800,259.54,0,19.9454,-1.29657e-07
121900,259.252,0,19.9399,-1.29497e-07
122000,258.965,0,19.9344,-1.29336e-07
122100,258.678,0,19.9289,-1.29177e-07
122200,258.391,0,19.9234,-1.29014e-07
122300,258.104,0,19.9178,-1.28851e-07
122400,257.818,0,19.9123,-1.28688e-07
122500,257.532,0,19.9068,-1.28528e-07
122600,257.247,0,19.9013,-1.28368e-07
122700,256.962,0,19.8958,-1.28211e-07
122800,256.677,0,19.8903,-1.28055e-07
122900,256.393,0,19.8849,-1.279e-07
123000,256.109,0,19.8795,-1.27745e-07
123100,255.826,0,19.8741,-1.27591e-07
123200,255.544,0,19.8688,-1.27438e-07
123300,255.262,0,19.8635,-1.27284e-07
123400,254.98,0,19.8582,-1.27131e-07
123500,254.7,0,19.853,-1.26979e-07
123600,254.419,0,19.8477,-1.26827e-07
123700,254.14,0,19.8425,-1.26675e-07
123800,253.861,0,19.8373,-1.26523e-07
123900,253.583,0,19.8322,-1.26372e-07
124000,253.306,0,19.827,-1.26222e-07
124100,253.029,0,19.8219,-1.26071e-07
124200,252.753,0,19.8168,-1.25921e-07
124300,252.478,0,19.8117,-1.25771e-07
124400,252.203,0,19.8066,-1.25621e-07
124500,251.929,0,19.8016,-1.25472e-07
124600,251.656,0,19.7965,-1.25322e-07
124700,251.383,0,19.7915,-1.25172e-07
124800,251.111,0,19.7865,-1.25023e-07
124900,250.839,0,19.7815,-1.24874e-07
125000,250.568,0,19.7765,-1.24724e-07
125100,250.298,0,19.7715,-1.24578e-07
125200,250.028,0,19.7666,-1.2443e-07
125300,249.758,0,19.7616,-1.24283e-07
125400,249.489,0,19.7567,-1.24136e-07
125500,249.22,0,19.7518,-1.23988e-07
125600,248.952,0,19.7469,-1.23841e-07
125700,248.684,0,19.742,-1.23693e-07
125800,248.416,0,19.7372,-1.23546e-07
125900,248.149,0,19.7323,-1.23399e-07
126000,247.883,0,19.7274,-1.23252e-07
126100,247.617,0,19.7226,-1.23106e-07
126200,247.352,0,19.7178,-1.22961e-07
126300,247.087,0,19.713,-1.22816e-07
126400,246.822,0,19.7082,-1.22671e-07
126500,246.559,0,19.7034,-1.22526e-07
126600,246.295,0,19.6986,-1.22382e-07
126700,246.033,0,19.6939,-1.22238e-07
126800,245.77,0,19.6892,-1.22094e-07
126900,245.509,0,19.6844,-1.21951e-07
127000,245.248,0,19.6797,-1.21808e-07
127100,244.987,0,19.6751,-1.21665e-07
127200,244.727,0,19.6704,-1.21522e-07
127300,244.468,0,19.6657,-1.21379e-07
127400,244.209,0,19.6611,-1.21237e-07
127500,243.951,0,19.6565,-1.21095e-07
127600,243.693,0,19.6518,-1.20953e-07
127700,243.435,0,19.6472,-1.20812e-07
127800,243.178,0,19.6426,-1.2067e-07
127900,242.922,0,19.6381,-1.20529e-07
128000,242.666,0,19.6335,-1.20388e-07
128100,242.411,0,19.6289,-1.20247e-07
128200,242.156,0,19.6244,-1.20107e-07
128300,241.901,0,19.6199,-1.19967e-07
128400,241.647,0,19.6154,-1.19827e-07
128500,241.394,0,19.6109,-1.19687e-07
128600,241.141,0,19.6064,-1.19547e-07
128700,240.888,0,19.6019,-1.19408e-07
128800,240.636,0,19.5974,-1.19269e-07
128900,240.385,0,19.593,-1.19131e-07
129000,240.134,0,19.5886,-1.18992e-07
129100,239.883,0,19.5841,-1.18854e-07
129200,239.633,0,19.5797,-1.18716e-07
129300,239.383,0,19.5753,-1.18579e-07
129400,239.134,0,19.571,-1.18441e-07
129500,238.885,0,19.5666,-1.18304e-07
129600,238.637,0,19.5622,-1.18168e-07
129700,238.389,0,19.5579,-1.18031e-07
129800,238.142,0,19.5536,-1.17895e-07
129900,237.895,0,19.5493,-1.17759e-07
130000,237.649,0,19.545,-1.17623e-07
130100,237.403,0,19.5407,-1.17488e-07
130200,237.158,0,19.5364,-1.17352e-07
130300,236.913,0,19.5321,-1.17217e-07
130400,236.668,0,19.5279,-1.17082e-07
130500,236.424,0,19.5236,-1.16948e-07
130600,236.181,0,19.5194,-1.16814e-07
130700,235.938,0,19.5152,-1.16679e-07
130800,235.695,0,19.511,-1.16545e-07
130900,235.453,0,19.5068,-1.16412e-07
131000,235.212,0,19.5026,-1.16278e-07
131100,234.971,0,19.4985,-1.16145e-07
131200,234.735,0,19.4946,-1.16137e-07
131300,234.532,0,19.4924,-1.16462e-07
131400,234.379,0,19.4933,-1.17023e-07
131500,234.272,0,19.4974,-1.1761e-07
131600,234.192,0,19.5036,-1.18029e-07
131700,234.115,0,19.5102,-1.18162e-07
131800,234.022,0,19.5153,-1.17961e-07
131900,233.903,0,19.5177,-1.17542e-07
132000,233.752,0,19.5164,-1.1693e-07
132100,233.573,0,19.5116,-1.16239e-07
132200,233.369,0,19.5038,-1.15553e-07
132300,233.146,0,19.4937,-1.14918e-07
